2023-10-29 16:30:11: Check1 uid=1428_Anhdenhoi1,rid=200280,rname=Anhkuden,ip=115.76.48.81 疑似使用加速, 心跳时间差比例=0.00026173669840847,0.000447894271953069,0.00221992025253364,0.00176811690911517,0.000544242848336416
2023-10-29 16:30:14: Check1 uid=795_thuan1,rid=200393,rname=caychay,ip=103.249.21.107 疑似使用加速, 心跳时间差比例=0.000430934078732821,0.000561423383200613,0.000273870183501515,0.000398827417827899,0.000481538129041911
2023-10-29 16:30:37: Check1 uid=888_phuoc1997,rid=200395,rname=HanBaoQuanl,ip=171.251.233.199 疑似使用加速, 心跳时间差比例=0.000655956582539788,0.00064553775362198,0.000691366858588212,0.000722329643952527,0.000627484270448417
2023-10-29 16:31:08: Check1 uid=252_thien196201,rid=200839,rname=ThienThien,ip=125.235.132.51 疑似使用加速, 心跳时间差比例=0.000742506987744571,0.00296371027346637,0.000600099833610649,0.00069325,0.000579360852197071
2023-10-29 16:31:28: Check1 uid=1246_lubu04,rid=200156,rname=ChienThien,ip=104.28.254.74 疑似使用加速, 心跳时间差比例=0.0033263374073332,0.000925003323584153,0.00117947435961535,0.00214761422331468,0.00219497873050296
2023-10-29 16:32:22: Check1 uid=2759_chumyhp1988,rid=201920,rname=zZzMapKazZz,ip=125.212.156.230 疑似使用加速, 心跳时间差比例=0.00114234258271078,0.000781230236660786,0.000757771221894428,0.000525384512950263,0.000598414707253713
2023-10-29 16:32:52: Check1 uid=1256_khuyen,rid=201141,rname=MrCarr,ip=1.55.219.11 疑似使用加速, 心跳时间差比例=0.00113540314798176,0.00136197955746753,0.00148098675893273,0.00149043110059014,0.000967470480625312
2023-10-29 16:33:03: Check1 uid=11_boduyphong,rid=200002,rname=KTHaoKiem,ip=58.186.166.210 疑似使用加速, 心跳时间差比例=0.000513584604115336,0.00051865,0.000818116750170614,0.000589453515494835,0.000313609861735799
2023-10-29 16:36:35: Check1 uid=1054_phanlan21,rid=200129,rname=MrPhongSiiro,ip=27.66.21.40 疑似使用加速, 心跳时间差比例=0.000269053964023984,0.000893077678467402,0.000800946682444707,0.000582406790945406,0.000507798700216631
2023-10-29 16:38:56: Check1 uid=8011_aaaaa6,rid=203453,rname=aaaaaa6,ip=103.249.21.116 疑似使用加速, 心跳时间差比例=0.000490149750415973,0.00139997342810642,0.000671888237346135,0.000460906308224647,0.000589568106312292
2023-10-29 16:38:58: Check1 uid=1392_Keomut1998,rid=200231,rname=KeoMut,ip=183.80.61.131 疑似使用加速, 心跳时间差比例=0.00255514956235779,0.00332326617087513,0.0112957818181818,0.00250335648921248,0.00150001663395323
2023-10-29 16:38:59: Check1 uid=2967_aaaaa3,rid=202450,rname=aaaaa3,ip=103.249.21.125 疑似使用加速, 心跳时间差比例=0.000740592247546165,0.00542760023818976,0.00595165658119087,0.000355729712640809,0.000357300866556892
